,index,id,date,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,year,age,price,predicted
3433,17079,7446500010,2015-05-07,3070,9210,2740,330,2010,0,98011,47.7638,-122.196,2580,9660,5,2015,5,"$664,500.00","$596,516.70"
3434,17080,2721600010,2015-01-07,2190,3800,2190,0,1923,0,98109,47.643,-122.355,2190,3880,1,2015,92,"$988,000.00","$856,555.70"
3435,17083,9414500480,2015-04-07,2070,9827,1420,650,1967,0,98027,47.522,-122.05,2150,9827,4,2015,48,"$503,000.00","$454,676.50"
3436,17093,3210700380,2014-09-16,2100,11894,1720,380,1968,0,98004,47.6006,-122.194,2390,9450,9,2014,47,"$640,000.00","$586,667.90"
3437,17095,4217401365,2014-12-10,3680,10300,3680,0,1927,0,98105,47.6548,-122.28,2690,7200,12,2014,88,"$1,480,000.00","$1,239,982.50"
3438,17097,1828000050,2014-05-14,1680,11180,1680,0,1966,0,98052,47.6557,-122.12700000000001,2400,9627,5,2014,49,"$625,000.00","$404,176.30"
3439,17103,2112700185,2015-03-25,3110,6000,1560,1550,1967,0,98106,47.5331,-122.353,2060,6000,3,2015,48,"$435,000.00","$871,587.70"
3440,17104,1789800020,2014-06-03,2550,33740,1750,800,1958,0,98023,47.3222,-122.36200000000001,2010,28200,6,2014,57,"$375,900.00","$549,487.30"
3441,17109,9510910050,2014-07-01,2375,4094,2375,0,2002,0,98052,47.6627,-122.086,2095,4442,7,2014,13,"$712,000.00","$666,851.40"
3442,17116,8643000190,2015-03-23,1860,10379,1240,620,1963,0,98198,47.3962,-122.309,2240,11328,3,2015,52,"$310,000.00","$424,692.40"
3443,17117,7625701045,2014-10-27,1510,6000,1060,450,1947,0,98136,47.5535,-122.39,1610,6000,10,2014,68,"$360,000.00","$424,204.10"
3444,17120,731500170,2015-04-22,1964,3541,1964,0,2013,0,98030,47.3594,-122.20100000000001,1757,3547,4,2015,2,"$342,000.00","$501,596.30"
3445,17129,3645100280,2014-06-13,1920,4833,1060,860,1921,0,98133,47.7067,-122.352,1580,5134,6,2014,94,"$385,000.00","$614,717.10"
3446,17144,1053000010,2015-04-21,1280,4720,850,430,1941,0,98126,47.5509,-122.37700000000001,1280,4720,4,2015,74,"$465,000.00","$389,651.70"
3447,17150,5469501410,2014-09-17,3480,12696,1980,1500,1977,0,98042,47.3816,-122.15299999999999,3480,14175,9,2014,38,"$490,000.00","$920,295.40"
3448,17155,305010190,2014-10-16,2830,8399,2830,0,1998,0,98075,47.5851,-122.03399999999999,2520,6890,10,2014,17,"$680,000.00","$728,819.60"
3449,17159,6072000380,2014-07-01,2200,9778,1100,1100,1962,0,98006,47.5472,-122.176,2140,11321,7,2014,53,"$505,000.00","$623,882.20"
3450,17168,339600290,2015-04-06,1080,5077,1080,0,1985,0,98052,47.6836,-122.095,1070,3471,4,2015,30,"$379,950.00","$206,768.10"
3451,17173,3336000050,2015-05-01,3560,4290,1780,1780,1957,0,98118,47.5282,-122.26899999999999,3040,6000,5,2015,58,"$435,000.00","$716,240.80"
3452,17176,3763300005,2014-05-20,1870,9680,1170,700,1959,0,98034,47.7157,-122.234,2000,9790,5,2014,56,"$325,000.00","$434,099.20"
3453,17184,3449820380,2015-04-02,2710,6174,2710,0,1998,0,98056,47.512,-122.17399999999999,2730,7266,4,2015,17,"$564,450.00","$751,489.30"
3454,17186,7569450480,2015-03-17,1680,4226,1680,0,2003,0,98042,47.3684,-122.12299999999999,1800,5559,3,2015,12,"$286,000.00","$422,921.90"
3455,17196,2568800290,2015-02-18,1180,8400,1180,0,1951,0,98125,47.7028,-122.295,1740,7020,2,2015,64,"$425,000.00","$320,025.00"
3456,17202,2423020010,2015-03-16,1330,8136,1330,0,1977,0,98033,47.7001,-122.17299999999999,1330,8136,3,2015,38,"$525,000.00","$270,334.60"
3457,17203,629410130,2014-05-14,3200,7081,3200,0,2004,0,98075,47.5886,-121.98899999999999,3120,6094,5,2014,11,"$707,000.00","$817,134.80"
3458,17204,4139440480,2014-06-26,2590,12063,2590,0,1993,0,98006,47.5527,-122.12,2850,8469,6,2014,22,"$695,000.00","$882,644.60"
3459,17205,4139440480,2014-12-01,2590,12063,2590,0,1993,0,98006,47.5527,-122.12,2850,8469,12,2014,22,"$796,500.00","$882,644.60"
3460,17209,3025300225,2014-10-31,3090,19865,3090,0,1953,0,98039,47.6232,-122.235,2970,19862,10,2014,62,"$1,450,000.00","$891,697.00"
3461,17212,7284900098,2014-09-24,2820,7200,1780,1040,1979,0,98177,47.7691,-122.38799999999999,2300,7200,9,2014,36,"$705,000.00","$941,838.90"
3462,17224,8700100010,2014-07-10,2340,6837,2340,0,1992,0,98030,47.3608,-122.194,1850,6209,7,2014,23,"$315,000.00","$455,191.70"
3463,17234,7796000095,2015-01-06,3170,34850,3170,0,1957,0,98033,47.6611,-122.169,3920,36740,1,2015,58,"$1,090,000.00","$978,934.40"
3464,17242,2770604082,2015-03-10,1680,1683,1120,560,2014,0,98119,47.6424,-122.374,1610,1249,3,2015,1,"$629,950.00","$501,868.30"
3465,17248,725069102,2015-03-30,2180,60112,2180,0,1976,0,98053,47.6723,-122.08200000000001,2060,120225,3,2015,39,"$650,000.00","$534,107.60"
3466,17262,7334501300,2015-03-06,1630,11475,1330,300,1979,0,98045,47.4635,-121.74600000000001,1630,11475,3,2015,36,"$308,000.00","$320,300.60"
3467,17264,4068300280,2014-07-08,1550,9720,1050,500,1976,0,98010,47.3433,-122.037,1550,9750,7,2014,39,"$255,000.00","$319,089.60"
3468,17266,1024069063,2014-09-23,2720,34498,1360,1360,1966,0,98075,47.5832,-122.02,1920,22474,9,2014,49,"$620,000.00","$554,872.30"
3469,17271,2491200050,2014-10-23,1820,6038,1040,780,1952,0,98126,47.5233,-122.37799999999999,1700,6040,10,2014,63,"$423,000.00","$461,328.60"
3470,17274,7893801760,2014-11-17,2120,11340,1060,1060,1966,0,98198,47.4109,-122.329,1830,8650,11,2014,49,"$368,000.00","$592,735.80"
3471,17277,1423910130,2015-02-11,1230,8917,1230,0,1966,0,98058,47.4528,-122.17200000000001,1420,7938,2,2015,49,"$220,000.00","$297,571.50"
3472,17278,2769602135,2014-08-13,1380,2500,750,630,1986,0,98107,47.6753,-122.363,1630,3800,8,2014,29,"$435,000.00","$271,518.40"
3473,17279,4365200425,2014-06-24,740,7680,740,0,1922,0,98126,47.5245,-122.37100000000001,1080,7680,6,2014,93,"$350,000.00","$258,186.70"
3474,17280,2473380920,2014-08-13,1720,10202,1720,0,1970,0,98058,47.4572,-122.167,1720,8478,8,2014,45,"$206,325.00","$343,669.60"
3475,17288,5316100920,2014-07-25,5150,7800,4170,980,1954,0,98112,47.6288,-122.28200000000001,4270,7800,7,2014,61,"$2,250,000.00","$1,780,043.80"
3476,17291,1974300020,2015-02-18,2270,11500,1540,730,1967,0,98034,47.7089,-122.241,2020,10918,2,2015,48,"$624,900.00","$599,255.60"
3477,17294,5126310470,2015-01-15,2830,8126,2830,0,2005,0,98059,47.4863,-122.14,2830,7916,1,2015,10,"$515,500.00","$603,378.00"
3478,17296,4047200825,2014-10-11,1390,60984,1390,0,1960,0,98019,47.7652,-121.90299999999999,1620,24225,10,2014,55,"$400,000.00","$264,991.90"
3479,17314,9325800005,2014-12-01,700,6046,700,0,1950,0,98133,47.7172,-122.34,990,6790,12,2014,65,"$247,500.00","$144,892.70"
3480,17319,3326079016,2015-05-04,710,1164794,710,0,1915,0,98014,47.6888,-121.90899999999999,1680,16730,5,2015,100,"$190,000.00","$198,538.10"
3481,17323,1509500380,2015-01-28,2570,10155,2570,0,1994,0,98030,47.3842,-122.17,2770,10155,1,2015,21,"$379,000.00","$705,857.10"
3482,17335,2856100381,2014-07-11,2310,2400,2310,0,1915,0,98117,47.6775,-122.39,1340,3825,7,2014,100,"$580,000.00","$458,098.90"
3483,17341,4232902335,2014-08-14,2710,2800,2380,330,1974,2008,98119,47.6346,-122.36399999999999,1530,3600,8,2014,41,"$1,200,000.00","$964,312.40"
3484,17343,1312930250,2014-05-28,1310,9645,1310,0,1979,0,98198,47.4051,-122.29,1440,9893,5,2014,36,"$242,000.00","$261,055.10"
3485,17356,2481610050,2014-11-24,3370,47959,3370,0,1981,0,98072,47.733000000000004,-122.12899999999999,3370,38896,11,2014,34,"$905,000.00","$1,025,625.70"
3486,17359,9430100020,2014-06-17,2630,7505,2630,0,1994,0,98052,47.6846,-122.163,2670,7506,6,2014,21,"$725,000.00","$607,928.90"
3487,17360,2436700280,2014-05-28,2330,4000,1300,1030,1924,0,98105,47.666000000000004,-122.289,2040,4000,5,2014,91,"$840,000.00","$769,569.30"
3488,17361,7525211410,2014-07-15,1970,2752,1970,0,1978,0,98052,47.6345,-122.10799999999999,1850,2778,7,2014,37,"$425,500.00","$566,984.60"
3489,17362,3760500514,2014-09-12,2820,14890,1770,1050,1985,0,98034,47.7019,-122.228,3740,14890,9,2014,30,"$853,505.00","$996,090.10"
3490,17375,5238800020,2014-12-08,1600,80400,1600,0,1978,0,98070,47.4422,-122.505,1600,198414,12,2014,37,"$492,500.00","$292,537.80"
3491,17381,641900050,2014-08-19,2160,8817,1460,700,1965,0,98133,47.7595,-122.35600000000001,1880,8817,8,2014,50,"$335,000.00","$456,386.00"
3492,17384,1453602313,2014-10-29,1430,1650,1430,0,1999,0,98125,47.7222,-122.29,1430,1650,10,2014,16,"$297,000.00","$289,738.80"
3493,17385,1890000225,2014-06-20,2380,4080,2380,0,1917,0,98105,47.6629,-122.325,2030,4080,6,2014,98,"$725,000.00","$720,840.40"
3494,17396,2331300415,2014-06-20,2140,3000,2140,0,1905,2006,98103,47.6767,-122.351,1430,4712,6,2014,110,"$780,000.00","$973,030.50"
3495,17411,5459000305,2015-04-08,2060,9953,1070,990,1964,0,98040,47.5767,-122.23299999999999,2340,9600,4,2015,51,"$648,752.00","$612,994.90"
3496,17416,7227501190,2015-04-27,1220,5038,1220,0,1942,0,98056,47.496,-122.189,1140,5038,4,2015,73,"$250,000.00","$227,975.50"
3497,17419,6138000095,2014-11-18,1080,10639,1080,0,1953,0,98002,47.3171,-122.219,1470,10600,11,2014,62,"$219,000.00","$300,734.90"
3498,17421,5379805495,2015-04-13,720,8914,720,0,1949,0,98188,47.4488,-122.274,1100,8916,4,2015,66,"$179,000.00","$153,443.00"
3499,17424,3388000080,2015-04-22,1570,8316,1070,500,1962,0,98031,47.3943,-122.198,2030,8295,4,2015,53,"$281,700.00","$353,796.40"
3500,17432,8732190380,2015-04-14,1220,8817,1220,0,1978,0,98023,47.3111,-122.396,2000,8028,4,2015,37,"$231,000.00","$265,990.70"
3501,17434,2062600020,2014-07-08,1785,779,1595,190,1975,0,98004,47.5959,-122.198,1780,794,7,2014,40,"$530,000.00","$468,006.20"
3502,17440,9238440130,2014-06-30,2230,5970,2230,0,2002,0,98042,47.3745,-122.131,1970,4919,6,2014,13,"$337,000.00","$366,400.50"
3503,17447,6392003810,2014-05-23,1814,5000,944,870,1951,0,98115,47.684,-122.281,1290,5000,5,2014,64,"$530,000.00","$417,723.50"
3504,17472,3629200020,2015-02-02,3180,10105,3180,0,1986,0,98040,47.5328,-122.226,2670,10355,2,2015,29,"$960,000.00","$833,034.10"
3505,17475,8815400020,2014-07-24,1950,4200,1040,910,1951,0,98115,47.6755,-122.285,1450,5000,7,2014,64,"$601,000.00","$444,454.70"
3506,17478,7202310010,2014-10-20,2620,4800,2620,0,2002,0,98053,47.6849,-122.037,2400,4756,10,2014,13,"$597,500.00","$478,594.00"
3507,17480,1525079056,2014-05-02,1800,23103,1800,0,1968,0,98014,47.6517,-121.906,1410,18163,5,2014,47,"$284,000.00","$377,515.90"
3508,17485,2621760290,2014-08-27,2800,6820,2800,0,1997,0,98042,47.3695,-122.10799999999999,2060,6820,8,2014,18,"$365,000.00","$479,724.20"
3509,17490,4331000190,2014-12-23,1290,11250,1290,0,1956,0,98166,47.4743,-122.34100000000001,1410,11196,12,2014,59,"$275,000.00","$308,271.20"
3510,17494,7431500280,2014-11-10,3060,50002,2460,600,1957,0,98008,47.6205,-122.096,2740,16181,11,2014,58,"$959,750.00","$891,355.60"
3511,17495,6303401365,2014-06-03,1110,7962,1110,0,1962,0,98146,47.5035,-122.36,1200,8094,6,2014,53,"$210,000.00","$252,693.20"
3512,17496,2817850290,2014-12-01,1790,7879,1790,0,1998,0,98001,47.2634,-122.289,1790,7879,12,2014,17,"$258,000.00","$303,935.30"
3513,17508,3761100257,2014-07-14,4560,16339,4040,520,2001,0,98034,47.7024,-122.243,2620,11561,7,2014,14,"$1,220,000.00","$1,270,460.30"
3514,17511,513000585,2014-07-07,2530,5650,1910,620,1910,0,98116,47.5778,-122.382,1310,5750,7,2014,105,"$631,500.00","$829,477.30"
3515,17513,1370802455,2014-08-13,3180,4606,1990,1190,1929,0,98199,47.6402,-122.405,2110,5323,8,2014,86,"$1,050,000.00","$1,266,385.90"
3516,17515,1467400095,2015-02-24,2040,53578,1160,880,1959,0,98038,47.3844,-122.0,2040,53578,2,2015,56,"$545,000.00","$416,531.90"
3517,17516,2592210290,2014-10-10,2650,12001,2650,0,1984,0,98006,47.5496,-122.14,2880,14054,10,2014,31,"$870,000.00","$757,033.30"
3518,17522,2158900095,2014-10-27,1550,3200,1550,0,1927,0,98112,47.6368,-122.306,1800,3937,10,2014,88,"$605,000.00","$642,435.00"
3519,17524,3881900605,2015-03-15,950,4800,950,0,1941,0,98144,47.5864,-122.301,1420,5400,3,2015,74,"$445,000.00","$231,460.70"
3520,17529,7300410010,2014-12-04,2690,6099,2690,0,1998,0,98092,47.3314,-122.171,2520,6168,12,2014,17,"$340,000.00","$706,226.60"
3521,17530,925069134,2014-09-10,3090,41147,3090,0,1990,0,98052,47.6748,-122.04899999999999,3300,34280,9,2014,25,"$870,000.00","$520,287.20"
3522,17533,3750606890,2014-06-26,1660,15600,1660,0,1981,0,98001,47.2589,-122.279,1660,14400,6,2014,34,"$220,000.00","$329,831.80"
3523,17543,4047200655,2014-05-09,1780,120661,1780,0,1979,0,98019,47.7731,-121.897,1440,25000,5,2014,36,"$336,900.00","$213,917.00"
3524,17545,3905100840,2014-07-23,1580,4379,1580,0,1994,0,98029,47.5694,-122.005,1770,4187,7,2014,21,"$500,000.00","$428,922.40"
3525,17546,7885800290,2014-11-03,3200,5772,3200,0,2003,0,98042,47.3486,-122.15299999999999,3010,5772,11,2014,12,"$337,000.00","$665,994.30"
3526,17547,9475710170,2014-09-19,2220,6800,2220,0,2002,0,98059,47.49,-122.15,2220,5303,9,2014,13,"$419,950.00","$370,980.70"
3527,17554,2011000020,2014-08-26,1630,5999,1630,0,1985,0,98198,47.3816,-122.31299999999999,1540,7500,8,2014,30,"$265,000.00","$308,329.80"
3528,17559,3260810150,2014-09-26,2160,8091,2160,0,2000,0,98003,47.3474,-122.303,2190,8297,9,2014,15,"$355,000.00","$485,205.30"
3529,17567,2025701390,2014-08-12,1900,7479,1900,0,1992,0,98038,47.3495,-122.037,1520,6559,8,2014,23,"$316,000.00","$362,959.00"
3530,17586,326069164,2015-04-29,3450,43216,3450,0,2000,0,98072,47.7625,-122.025,3030,50481,4,2015,15,"$840,000.00","$810,871.20"
3531,17588,9348700610,2014-12-17,3370,6766,3370,0,2005,0,98052,47.7063,-122.10600000000001,3530,6766,12,2014,10,"$800,000.00","$874,291.10"
3532,17599,9382200025,2015-01-15,1090,6320,890,200,1954,0,98146,47.4976,-122.35,1460,7080,1,2015,61,"$220,000.00","$170,285.40"
3533,17603,795000620,2014-12-15,1080,6250,1080,0,1950,0,98168,47.5045,-122.33,1070,6250,12,2014,65,"$124,000.00","$54,280.20"
3534,17608,6933600456,2015-03-13,3600,5040,2610,990,2004,0,98199,47.6487,-122.38799999999999,1590,5040,3,2015,11,"$970,000.00","$828,855.90"
3535,17612,1245003660,2015-03-21,1470,6000,1090,380,1950,1996,98033,47.6829,-122.20200000000001,1880,7799,3,2015,65,"$630,000.00","$551,548.40"
3536,17614,2407000405,2015-02-26,1080,7486,990,90,1942,0,98146,47.4838,-122.335,1170,7800,2,2015,73,"$228,500.00","$218,183.30"
3537,17619,2738600220,2014-08-04,2050,4876,2050,0,2005,0,98072,47.7746,-122.15799999999999,2320,4065,8,2014,10,"$451,000.00","$490,334.70"
3538,17628,8000200090,2015-04-27,1610,10022,1610,0,1996,0,98003,47.2583,-122.3,1820,10017,4,2015,19,"$280,000.00","$317,693.70"
3539,17629,1247100035,2014-06-30,3330,9143,3330,0,1995,0,98033,47.6821,-122.19,2390,9143,6,2014,20,"$1,100,000.00","$946,829.20"
3540,17632,9523100026,2014-07-23,3170,4979,2570,600,1925,0,98103,47.6655,-122.34,2060,5000,7,2014,90,"$748,000.00","$815,973.60"
3541,17635,4006000423,2015-01-08,1870,14703,1090,780,1928,0,98118,47.5274,-122.281,1650,6045,1,2015,87,"$230,000.00","$382,337.80"
3542,17636,8665900331,2015-01-30,1670,12075,1370,300,1958,0,98155,47.7681,-122.307,1800,12123,1,2015,57,"$418,000.00","$409,318.70"
3543,17643,8129700985,2015-04-27,1350,4000,1350,0,1925,0,98103,47.6581,-122.354,1880,4000,4,2015,90,"$700,000.00","$498,259.10"
3544,17653,5075400150,2014-05-23,1670,4572,1670,0,1931,0,98117,47.6854,-122.37299999999999,1480,4890,5,2014,84,"$585,000.00","$646,777.90"
3545,17655,4139440610,2014-05-12,2620,8950,2620,0,1992,0,98006,47.5523,-122.119,2850,8809,5,2014,23,"$746,000.00","$761,570.60"
3546,17656,2481590090,2014-10-27,3040,7880,3040,0,2004,0,98056,47.5277,-122.184,3040,7880,10,2014,11,"$598,555.00","$790,762.60"
3547,17657,3222049151,2014-10-30,2990,10711,1560,1430,1976,1991,98198,47.3573,-122.324,2870,11476,10,2014,39,"$820,000.00","$1,654,197.30"
3548,17659,620079042,2015-03-23,2360,105850,1180,1180,1947,0,98022,47.2495,-121.97,2640,386812,3,2015,68,"$370,000.00","$343,273.50"
3549,17670,2141320230,2015-04-10,2000,8068,2000,0,1976,0,98006,47.5584,-122.137,2080,7837,4,2015,39,"$710,000.00","$533,993.00"
3550,17671,8078430360,2014-12-16,1820,11012,1820,0,1988,0,98074,47.6358,-122.02600000000001,1860,7767,12,2014,27,"$505,000.00","$502,374.30"
3551,17678,1370801800,2014-05-19,2200,5000,2200,0,1932,0,98199,47.6404,-122.40799999999999,2860,5000,5,2014,83,"$924,000.00","$860,554.40"
3552,17683,1786830090,2014-07-08,2560,14680,1330,1230,1987,0,98052,47.648,-122.118,2390,13848,7,2014,28,"$599,000.00","$598,176.80"
3553,17686,226039317,2015-01-07,3210,8520,1810,1400,1976,0,98177,47.7743,-122.38799999999999,2450,7360,1,2015,39,"$750,000.00","$718,406.60"
3554,17699,7215730930,2015-01-12,1650,4648,1650,0,2001,0,98075,47.5968,-122.015,1800,5637,1,2015,14,"$500,000.00","$425,394.60"
3555,17701,3575302562,2014-11-13,1140,7500,1140,0,1976,0,98074,47.619,-122.064,1380,7500,11,2014,39,"$356,000.00","$233,120.50"
3556,17704,3500100015,2014-08-12,830,8183,830,0,1950,0,98155,47.7366,-122.302,1180,8184,8,2014,65,"$327,500.00","$170,274.30"
3557,17706,8651401960,2015-04-13,1130,5200,1130,0,1968,0,98042,47.3616,-122.089,1140,5200,4,2015,47,"$179,950.00","$101,442.90"
3558,17730,1370804115,2014-11-06,1640,5200,1040,600,1937,0,98199,47.6426,-122.40299999999999,1780,5040,11,2014,78,"$515,000.00","$491,947.80"
3559,17731,9527000090,2015-03-18,1890,8400,1520,370,1977,0,98034,47.7103,-122.23200000000001,1830,7980,3,2015,38,"$425,000.00","$519,045.50"
3560,17743,7214790110,2014-06-13,2790,43091,2790,0,1989,0,98077,47.7759,-122.08,2750,35290,6,2014,26,"$665,000.00","$745,770.80"
3561,17751,8651430210,2015-03-21,870,5200,870,0,1969,0,98042,47.3701,-122.07799999999999,1020,5200,3,2015,46,"$217,000.00","$66,322.70"
3562,17754,9512501400,2014-09-02,1270,8800,1270,0,1968,0,98052,47.6703,-122.15,1560,8250,9,2014,47,"$447,000.00","$265,856.00"
3563,17760,1624049228,2014-11-24,2410,6975,1510,900,1957,0,98108,47.5692,-122.295,1880,6255,11,2014,58,"$325,000.00","$473,482.20"
3564,17762,7750500120,2014-11-18,950,4760,950,0,1929,0,98106,47.5236,-122.348,1080,4760,11,2014,86,"$300,000.00","$244,345.30"
3565,17763,1630700361,2014-06-27,2860,48351,1710,1150,1978,0,98077,47.7605,-122.085,2460,43560,6,2014,37,"$530,000.00","$616,630.00"
3566,17768,9320990120,2014-07-03,2040,5523,2040,0,1999,0,98148,47.431999999999995,-122.32799999999999,1720,6646,7,2014,16,"$345,000.00","$338,788.30"
3567,17771,3530430100,2014-08-15,1050,2926,1050,0,1974,0,98198,47.3811,-122.31700000000001,1150,3802,8,2014,41,"$187,000.00","$388,364.50"
3568,17776,4217401240,2014-07-17,2160,6000,1880,280,1939,0,98105,47.6582,-122.28,2300,6000,7,2014,76,"$990,000.00","$742,820.50"
3569,17783,1138010530,2015-04-29,1340,7191,1340,0,1974,0,98034,47.7148,-122.212,1340,7215,4,2015,41,"$399,000.00","$249,776.80"
3570,17787,7010700936,2014-06-13,2860,4442,2860,0,2000,0,98199,47.661,-122.396,1440,4400,6,2014,15,"$799,000.00","$618,541.40"
3571,17793,4022300035,2014-10-09,1580,13912,1580,0,1955,0,98155,47.7552,-122.27600000000001,2130,16420,10,2014,60,"$424,000.00","$493,161.00"
3572,17794,6021503840,2014-06-10,1580,5000,1580,0,1926,0,98117,47.684,-122.38600000000001,1280,4000,6,2014,89,"$749,000.00","$482,455.60"
3573,17795,5210200081,2014-11-10,1440,8681,1440,0,1937,0,98115,47.6976,-122.28299999999999,1700,7770,11,2014,78,"$523,000.00","$427,009.10"
3574,17799,2214800730,2014-09-05,2240,6944,1310,930,1979,0,98001,47.338,-122.258,1780,7477,9,2014,36,"$287,500.00","$515,875.40"
3575,17808,9214400120,2014-06-02,1140,5720,850,290,1947,0,98115,47.6827,-122.29799999999999,1410,5832,6,2014,68,"$455,000.00","$360,140.90"
3576,17820,7957600025,2014-05-08,1260,7964,1260,0,1955,0,98148,47.4307,-122.334,1510,8776,5,2014,60,"$245,000.00","$333,906.80"
3577,17829,2767600150,2014-05-19,1350,2053,1350,0,2005,0,98117,47.6758,-122.38600000000001,1350,4150,5,2014,10,"$477,000.00","$377,163.50"
3578,17830,1771000970,2014-10-10,1160,9600,1160,0,1967,0,98077,47.7419,-122.073,1160,9730,10,2014,48,"$330,000.00","$240,322.90"
3579,17836,7697850360,2015-02-04,1780,9598,1780,0,1985,0,98030,47.3718,-122.182,1820,7533,2,2015,30,"$245,000.00","$376,763.40"
3580,17842,4151800265,2015-03-06,1010,6120,1010,0,1942,0,98033,47.6648,-122.204,1260,5977,3,2015,73,"$550,000.00","$196,186.30"
3581,17843,1005000062,2014-08-01,1040,4600,1040,0,1950,0,98118,47.5387,-122.277,1390,5897,8,2014,65,"$299,000.00","$211,466.10"
3582,17844,9528105305,2015-01-21,3130,4500,2060,1070,2014,0,98103,47.677,-122.33,1500,4500,1,2015,1,"$1,380,000.00","$747,461.20"
3583,17845,7225000215,2015-04-07,900,4500,900,0,1951,0,98055,47.4881,-122.204,860,4500,4,2015,64,"$249,500.00","$172,043.30"
3584,17847,1922059401,2014-07-25,1080,26114,1080,0,1900,0,98030,47.3834,-122.215,1720,20360,7,2014,115,"$275,000.00","$226,975.60"
3585,17848,3824100286,2015-03-19,2440,8378,1480,960,1962,0,98028,47.7705,-122.26,2510,9602,3,2015,53,"$565,000.00","$568,820.60"
3586,17853,4137010590,2014-05-14,3040,24123,3040,0,1999,0,98092,47.2667,-122.21600000000001,2420,10026,5,2014,16,"$420,000.00","$637,294.20"
3587,17872,7922710450,2015-03-27,3670,8960,3670,0,1973,0,98052,47.6654,-122.14200000000001,2340,9425,3,2015,42,"$731,000.00","$785,394.40"
3588,17876,5700000245,2014-06-02,1720,4240,1460,260,1925,0,98144,47.57899999999999,-122.294,1930,4280,6,2014,90,"$540,000.00","$524,947.70"
3589,17881,9329300040,2014-09-10,1550,7820,1210,340,1981,0,98034,47.717,-122.163,1550,6900,9,2014,34,"$440,000.00","$300,636.00"
3590,17882,259700180,2015-04-28,1650,8250,1650,0,1966,0,98008,47.6366,-122.118,2240,9776,4,2015,49,"$517,000.00","$315,214.10"
3591,17886,7227500740,2014-11-07,720,4760,720,0,1942,0,98056,47.496,-122.186,840,4760,11,2014,73,"$217,000.00","$57,548.10"
